"","date","region","cases","deaths"
"2082",2020-04-09,"new mexico",989,17
"2083",2020-04-09,"new york",159937,7067
"2084",2020-04-09,"north carolina",3651,74
"2085",2020-04-09,"north dakota",269,5
"2086",2020-04-09,"northern mariana islands",11,2
"2087",2020-04-09,"ohio",5512,213
"2088",2020-04-09,"oklahoma",1684,80
"2089",2020-04-09,"oregon",1321,44
"2090",2020-04-09,"pennsylvania",18379,344
"2091",2020-04-09,"puerto rico",683,33
"2092",2020-04-09,"rhode island",1727,43
"2093",2020-04-09,"south carolina",2792,67
"2094",2020-04-09,"south dakota",447,6
"2095",2020-04-09,"tennessee",4456,95
"2096",2020-04-09,"texas",11372,228
"2097",2020-04-09,"utah",1980,13
"2098",2020-04-09,"vermont",628,23
"2099",2020-04-09,"virgin islands",46,1
"2100",2020-04-09,"virginia",4042,109
"2101",2020-04-09,"washington",9608,456
"2102",2020-04-09,"west virginia",524,5
"2103",2020-04-09,"wisconsin",2885,116
"2104",2020-04-09,"wyoming",239,0
"2105",2020-04-10,"alabama",3008,80
"2106",2020-04-10,"alaska",244,5
"2107",2020-04-10,"arizona",3112,97
"2108",2020-04-10,"arkansas",1202,24
"2109",2020-04-10,"california",21366,594
"2110",2020-04-10,"colorado",6510,253
"2111",2020-04-10,"connecticut",10538,448
"2112",2020-04-10,"delaware",1326,32
"2113",2020-04-10,"district of columbia",1660,38
"2114",2020-04-10,"florida",17960,418
"2115",2020-04-10,"georgia",11859,425
"2116",2020-04-10,"guam",577,4
"2117",2020-04-10,"hawaii",463,8
"2118",2020-04-10,"idaho",1397,25
"2119",2020-04-10,"illinois",17887,607
"2120",2020-04-10,"indiana",6907,300
"2121",2020-04-10,"iowa",1388,31
"2122",2020-04-10,"kansas",1180,50
"2123",2020-04-10,"kentucky",1702,90
"2124",2020-04-10,"louisiana",19253,755
"2125",2020-04-10,"maine",586,17
"2126",2020-04-10,"maryland",6968,172
"2127",2020-04-10,"massachusetts",20974,599
"2128",2020-04-10,"michigan",22646,1280
"2129",2020-04-10,"minnesota",1335,57
"2130",2020-04-10,"mississippi",2469,82
"2131",2020-04-10,"missouri",3799,105
"2132",2020-04-10,"montana",365,6
"2133",2020-04-10,"nebraska",679,18
"2134",2020-04-10,"nevada",2606,86
"2135",2020-04-10,"new hampshire",885,22
"2136",2020-04-10,"new jersey",54588,1932
"2137",2020-04-10,"new mexico",1091,19
"2138",2020-04-10,"new york",170512,7844
"2139",2020-04-10,"north carolina",3906,78
"2140",2020-04-10,"north dakota",278,7
"2141",2020-04-10,"northern mariana islands",11,2
"2142",2020-04-10,"ohio",5878,231
"2143",2020-04-10,"oklahoma",1794,88
"2144",2020-04-10,"oregon",1371,48
"2145",2020-04-10,"pennsylvania",20128,435
"2146",2020-04-10,"puerto rico",725,39
"2147",2020-04-10,"rhode island",2015,49
"2148",2020-04-10,"south carolina",3065,72
"2149",2020-04-10,"south dakota",536,6
"2150",2020-04-10,"tennessee",4793,104
"2151",2020-04-10,"texas",12290,246
"2152",2020-04-10,"utah",2103,17
"2153",2020-04-10,"vermont",679,24
"2154",2020-04-10,"virgin islands",46,1
"2155",2020-04-10,"virginia",4509,121
"2156",2020-04-10,"washington",9887,483
"2157",2020-04-10,"west virginia",537,5
"2158",2020-04-10,"wisconsin",3068,131
"2159",2020-04-10,"wyoming",253,0
"2160",2020-04-11,"alabama",3262,93
"2161",2020-04-11,"alaska",255,6
"2162",2020-04-11,"arizona",3393,112
"2163",2020-04-11,"arkansas",1228,25
"2164",2020-04-11,"california",22421,632
"2165",2020-04-11,"colorado",6893,274
"2166",2020-04-11,"connecticut",11510,494
"2167",2020-04-11,"delaware",1479,33
"2168",2020-04-11,"district of columbia",1778,47
"2169",2020-04-11,"florida",18978,445
"2170",2020-04-11,"georgia",12261,432
"2171",2020-04-11,"guam",681,5
"2172",2020-04-11,"hawaii",484,8
"2173",2020-04-11,"idaho",1407,27
"2174",2020-04-11,"illinois",19180,682
"2175",2020-04-11,"indiana",7435,330
"2176",2020-04-11,"iowa",1510,34
"2177",2020-04-11,"kansas",1283,55
"2178",2020-04-11,"kentucky",1851,94
"2179",2020-04-11,"louisiana",20014,806
"2180",2020-04-11,"maine",616,19
"2181",2020-04-11,"maryland",7694,207
"2182",2020-04-11,"massachusetts",22860,686
"2183",2020-04-11,"michigan",23853,1391
"2184",2020-04-11,"minnesota",1427,64
"2185",2020-04-11,"mississippi",2642,93
"2186",2020-04-11,"missouri",4024,116
"2187",2020-04-11,"montana",377,6
"2188",2020-04-11,"nebraska",719,18
"2189",2020-04-11,"nevada",2720,111
"2190",2020-04-11,"new hampshire",929,23
"2191",2020-04-11,"new jersey",58151,2183
"2192",2020-04-11,"new mexico",1174,20
"2193",2020-04-11,"new york",180458,8627
"2194",2020-04-11,"north carolina",4310,86
"2195",2020-04-11,"north dakota",293,7
"2196",2020-04-11,"northern mariana islands",11,2
"2197",2020-04-11,"ohio",6250,247
"2198",2020-04-11,"oklahoma",1868,93
"2199",2020-04-11,"oregon",1447,51
"2200",2020-04-11,"pennsylvania",21774,515
"2201",2020-04-11,"puerto rico",788,42
"2202",2020-04-11,"rhode island",2349,56
"2203",2020-04-11,"south carolina",3207,80
"2204",2020-04-11,"south dakota",626,6
"2205",2020-04-11,"tennessee",4983,107
"2206",2020-04-11,"texas",13208,265
"2207",2020-04-11,"utah",2206,18
"2208",2020-04-11,"vermont",711,25
"2209",2020-04-11,"virgin islands",51,1
"2210",2020-04-11,"virginia",5077,130
"2211",2020-04-11,"washington",10224,498
"2212",2020-04-11,"west virginia",593,6
"2213",2020-04-11,"wisconsin",3213,141
"2214",2020-04-11,"wyoming",261,0
"2215",2020-04-12,"alabama",3583,93
"2216",2020-04-12,"alaska",270,6
"2217",2020-04-12,"arizona",3539,117
"2218",2020-04-12,"arkansas",1280,27
"2219",2020-04-12,"california",23323,676
"2220",2020-04-12,"colorado",7303,290
"2221",2020-04-12,"connecticut",12035,554
"2222",2020-04-12,"delaware",1625,35
"2223",2020-04-12,"district of columbia",1875,50
"2224",2020-04-12,"florida",19855,460
"2225",2020-04-12,"georgia",12103,438
"2226",2020-04-12,"guam",716,5
"2227",2020-04-12,"hawaii",497,9
"2228",2020-04-12,"idaho",1426,27
"2229",2020-04-12,"illinois",20852,727
"2230",2020-04-12,"indiana",7928,343
"2231",2020-04-12,"iowa",1587,41
"2232",2020-04-12,"kansas",1338,56
"2233",2020-04-12,"kentucky",1963,98
"2234",2020-04-12,"louisiana",20595,840
"2235",2020-04-12,"maine",633,19
"2236",2020-04-12,"maryland",8225,236
"2237",2020-04-12,"massachusetts",25475,756
"2238",2020-04-12,"michigan",24494,1486
"2239",2020-04-12,"minnesota",1621,70
"2240",2020-04-12,"mississippi",2781,96
"2241",2020-04-12,"missouri",4160,116
"2242",2020-04-12,"montana",387,6
"2243",2020-04-12,"nebraska",806,18
"2244",2020-04-12,"nevada",2860,113
"2245",2020-04-12,"new hampshire",985,23
"2246",2020-04-12,"new jersey",61850,2350
"2247",2020-04-12,"new mexico",1245,26
"2248",2020-04-12,"new york",188694,9385
"2249",2020-04-12,"north carolina",4520,86
"2250",2020-04-12,"north dakota",308,8
"2251",2020-04-12,"northern mariana islands",11,2
"2252",2020-04-12,"ohio",6604,253
"2253",2020-04-12,"oklahoma",1970,96
"2254",2020-04-12,"oregon",1527,52
"2255",2020-04-12,"pennsylvania",22955,525
"2256",2020-04-12,"puerto rico",897,44
"2257",2020-04-12,"rhode island",2665,63
"2258",2020-04-12,"south carolina",3319,82
"2259",2020-04-12,"south dakota",730,6
"2260",2020-04-12,"tennessee",5144,107
"2261",2020-04-12,"texas",13776,288
"2262",2020-04-12,"utah",2303,18
"2263",2020-04-12,"vermont",727,27
"2264",2020-04-12,"virgin islands",51,1
"2265",2020-04-12,"virginia",5274,141
"2266",2020-04-12,"washington",10411,511
"2267",2020-04-12,"west virginia",615,8
"2268",2020-04-12,"wisconsin",3341,145
"2269",2020-04-12,"wyoming",270,0
"2270",2020-04-13,"alabama",3805,104
"2271",2020-04-13,"alaska",275,6
"2272",2020-04-13,"arizona",3702,122
"2273",2020-04-13,"arkansas",1475,30
"2274",2020-04-13,"california",24334,725
"2275",2020-04-13,"colorado",7691,308
"2276",2020-04-13,"connecticut",13381,602
"2277",2020-04-13,"delaware",1761,41
"2278",2020-04-13,"district of columbia",1955,52
"2279",2020-04-13,"florida",21011,498
"2280",2020-04-13,"georgia",13125,479
"2281",2020-04-13,"guam",719,6
"2282",2020-04-13,"hawaii",502,9
"2283",2020-04-13,"idaho",1453,33
"2284",2020-04-13,"illinois",22025,800
"2285",2020-04-13,"indiana",8236,350
"2286",2020-04-13,"iowa",1710,44
"2287",2020-04-13,"kansas",1383,63
"2288",2020-04-13,"kentucky",2048,106
"2289",2020-04-13,"louisiana",21016,884
"2290",2020-04-13,"maine",698,19
"2291",2020-04-13,"maryland",8936,262
"2292",2020-04-13,"massachusetts",26867,844
"2293",2020-04-13,"michigan",25487,1601
"2294",2020-04-13,"minnesota",1650,70
"2295",2020-04-13,"mississippi",2942,98
"2296",2020-04-13,"missouri",4388,136
"2297",2020-04-13,"montana",394,7
"2298",2020-04-13,"nebraska",871,19
"2299",2020-04-13,"nevada",3036,114
"2300",2020-04-13,"new hampshire",1020,23
"2301",2020-04-13,"new jersey",64584,2443
"2302",2020-04-13,"new mexico",1345,31
"2303",2020-04-13,"new york",195031,10056
"2304",2020-04-13,"north carolina",4788,91
"2305",2020-04-13,"north dakota",331,9
"2306",2020-04-13,"northern mariana islands",11,2
"2307",2020-04-13,"ohio",6975,274
"2308",2020-04-13,"oklahoma",2069,98
"2309",2020-04-13,"oregon",1584,53
"2310",2020-04-13,"pennsylvania",24295,563
"2311",2020-04-13,"puerto rico",903,45
"2312",2020-04-13,"rhode island",2976,73
"2313",2020-04-13,"south carolina",3439,87
"2314",2020-04-13,"south dakota",868,6
"2315",2020-04-13,"tennessee",5483,114
"2316",2020-04-13,"texas",14487,320
"2317",2020-04-13,"utah",2363,18
"2318",2020-04-13,"vermont",748,28
"2319",2020-04-13,"virgin islands",51,1
"2320",2020-04-13,"virginia",5747,149
"2321",2020-04-13,"washington",10538,525
"2322",2020-04-13,"west virginia",638,9
"2323",2020-04-13,"wisconsin",3428,155
"2324",2020-04-13,"wyoming",275,1
"2325",2020-04-14,"alabama",3953,114
"2326",2020-04-14,"alaska",283,7
"2327",2020-04-14,"arizona",3806,131
"2328",2020-04-14,"arkansas",1498,32
"2329",2020-04-14,"california",25758,778
"2330",2020-04-14,"colorado",7941,329
"2331",2020-04-14,"connecticut",13989,671
"2332",2020-04-14,"delaware",1926,43
"2333",2020-04-14,"district of columbia",2058,67
"2334",2020-04-14,"florida",21620,570
"2335",2020-04-14,"georgia",13913,517
"2336",2020-04-14,"guam",721,6
"2337",2020-04-14,"hawaii",511,9
"2338",2020-04-14,"idaho",1464,39
"2339",2020-04-14,"illinois",23247,878
"2340",2020-04-14,"indiana",8527,387
"2341",2020-04-14,"iowa",1899,44
"2342",2020-04-14,"kansas",1439,69
"2343",2020-04-14,"kentucky",2210,115
"2344",2020-04-14,"louisiana",21518,1013
"2345",2020-04-14,"maine",734,20
"2346",2020-04-14,"maryland",9472,302
"2347",2020-04-14,"massachusetts",28163,957
"2348",2020-04-14,"michigan",26844,1766
"2349",2020-04-14,"minnesota",1695,79
"2350",2020-04-14,"mississippi",3087,111
"2351",2020-04-14,"missouri",4686,151
"2352",2020-04-14,"montana",399,7
"2353",2020-04-14,"nebraska",931,21
"2354",2020-04-14,"nevada",3137,130
"2355",2020-04-14,"new hampshire",1091,27
"2356",2020-04-14,"new jersey",68824,2805
"2357",2020-04-14,"new mexico",1407,36
"2358",2020-04-14,"new york",202208,10834
"2359",2020-04-14,"north carolina",4992,116
"2360",2020-04-14,"north dakota",341,9
"2361",2020-04-14,"northern mariana islands",13,2
"2362",2020-04-14,"ohio",7280,324
"2363",2020-04-14,"oklahoma",2184,109
"2364",2020-04-14,"oregon",1633,55
"2365",2020-04-14,"pennsylvania",25591,746
"2366",2020-04-14,"puerto rico",923,45
"2367",2020-04-14,"rhode island",3251,80
"2368",2020-04-14,"south carolina",3553,97
"2369",2020-04-14,"south dakota",988,6
"2370",2020-04-14,"tennessee",5654,123
"2371",2020-04-14,"texas",15303,365
"2372",2020-04-14,"utah",2418,19
"2373",2020-04-14,"vermont",752,29
"2374",2020-04-14,"virgin islands",51,1
"2375",2020-04-14,"virginia",6171,154
"2376",2020-04-14,"washington",10694,552
"2377",2020-04-14,"west virginia",697,10
"2378",2020-04-14,"wisconsin",3555,172
"2379",2020-04-14,"wyoming",282,1
"2380",2020-04-15,"alabama",4241,123
"2381",2020-04-15,"alaska",291,7
"2382",2020-04-15,"arizona",3962,142
"2383",2020-04-15,"arkansas",1599,34
"2384",2020-04-15,"california",27107,885
"2385",2020-04-15,"colorado",8280,355
"2386",2020-04-15,"connecticut",14755,868
"2387",2020-04-15,"delaware",2014,46
"2388",2020-04-15,"district of columbia",2197,72
"2389",2020-04-15,"florida",22526,613
"2390",2020-04-15,"georgia",14583,569
"2391",2020-04-15,"guam",750,6
"2392",2020-04-15,"hawaii",524,9
"2393",2020-04-15,"idaho",1507,41
"2394",2020-04-15,"illinois",24593,958
"2395",2020-04-15,"indiana",8955,436
"2396",2020-04-15,"iowa",1995,53
"2397",2020-04-15,"kansas",1502,76
"2398",2020-04-15,"kentucky",2295,124
"2399",2020-04-15,"louisiana",21951,1103
"2400",2020-04-15,"maine",770,24
"2401",2020-04-15,"maryland",10032,349
"2402",2020-04-15,"massachusetts",29918,1108
"2403",2020-04-15,"michigan",27893,1919
"2404",2020-04-15,"minnesota",1809,87
"2405",2020-04-15,"mississippi",3360,122
"2406",2020-04-15,"missouri",4895,164
"2407",2020-04-15,"montana",404,7
"2408",2020-04-15,"nebraska",995,22
"2409",2020-04-15,"nevada",3212,137
"2410",2020-04-15,"new hampshire",1139,32
"2411",2020-04-15,"new jersey",71030,3156
"2412",2020-04-15,"new mexico",1484,36
"2413",2020-04-15,"new york",213779,11586
"2414",2020-04-15,"north carolina",5123,128
"2415",2020-04-15,"north dakota",365,9
"2416",2020-04-15,"northern mariana islands",13,2
"2417",2020-04-15,"ohio",7791,361
"2418",2020-04-15,"oklahoma",2263,123
"2419",2020-04-15,"oregon",1663,58
"2420",2020-04-15,"pennsylvania",26804,833
"2421",2020-04-15,"puerto rico",974,51
"2422",2020-04-15,"rhode island",3529,87
"2423",2020-04-15,"south carolina",3656,107
"2424",2020-04-15,"south dakota",1168,6
"2425",2020-04-15,"tennessee",5878,137
"2426",2020-04-15,"texas",16106,395
"2427",2020-04-15,"utah",2549,20
"2428",2020-04-15,"vermont",759,30
"2429",2020-04-15,"virgin islands",51,1
"2430",2020-04-15,"virginia",6500,195
"2431",2020-04-15,"washington",10783,572
"2432",2020-04-15,"west virginia",725,12
"2433",2020-04-15,"wisconsin",3721,184
"2434",2020-04-15,"wyoming",288,2
"2435",2020-04-16,"alabama",4404,137
"2436",2020-04-16,"alaska",298,7
"2437",2020-04-16,"arizona",4234,152
"2438",2020-04-16,"arkansas",1620,37
"2439",2020-04-16,"california",28142,971
"2440",2020-04-16,"colorado",8675,374
"2441",2020-04-16,"connecticut",15884,971
"2442",2020-04-16,"delaware",2075,52
"2443",2020-04-16,"district of columbia",2350,81
"2444",2020-04-16,"florida",23332,667
"2445",2020-04-16,"georgia",15644,611
"2446",2020-04-16,"guam",790,6
"2447",2020-04-16,"hawaii",535,9
"2448",2020-04-16,"idaho",1528,41
"2449",2020-04-16,"illinois",25734,1081
"2450",2020-04-16,"indiana",9542,477
"2451",2020-04-16,"iowa",2141,60
"2452",2020-04-16,"kansas",1594,80
"2453",2020-04-16,"kentucky",2429,131
"2454",2020-04-16,"louisiana",22532,1156
"2455",2020-04-16,"maine",796,27
"2456",2020-04-16,"maryland",10784,392
"2457",2020-04-16,"massachusetts",32181,1245
"2458",2020-04-16,"michigan",29119,2091
"2459",2020-04-16,"minnesota",1912,94
"2460",2020-04-16,"mississippi",3624,129
"2461",2020-04-16,"missouri",5111,170
"2462",2020-04-16,"montana",415,7
"2463",2020-04-16,"nebraska",1094,24
"2464",2020-04-16,"nevada",3321,142
"2465",2020-04-16,"new hampshire",1211,34
"2466",2020-04-16,"new jersey",75317,3518
"2467",2020-04-16,"new mexico",1597,44
"2468",2020-04-16,"new york",222284,12192
"2469",2020-04-16,"north carolina",5463,140
"2470",2020-04-16,"north dakota",393,9
"2471",2020-04-16,"northern mariana islands",13,2
"2472",2020-04-16,"ohio",8414,389
"2473",2020-04-16,"oklahoma",2357,131
"2474",2020-04-16,"oregon",1736,64
"2475",2020-04-16,"pennsylvania",28314,864
"2476",2020-04-16,"puerto rico",1043,56
"2477",2020-04-16,"rhode island",3838,105
"2478",2020-04-16,"south carolina",3931,109
"2479",2020-04-16,"south dakota",1311,7
"2480",2020-04-16,"tennessee",6090,144
"2481",2020-04-16,"texas",16928,428
"2482",2020-04-16,"utah",2683,21
"2483",2020-04-16,"vermont",768,35
"2484",2020-04-16,"virgin islands",51,1
"2485",2020-04-16,"virginia",6889,208
"2486",2020-04-16,"washington",11152,588
"2487",2020-04-16,"west virginia",739,13
"2488",2020-04-16,"wisconsin",3875,197
"2489",2020-04-16,"wyoming",296,2
"2490",2020-04-17,"alabama",4572,151
"2491",2020-04-17,"alaska",307,7
"2492",2020-04-17,"arizona",4507,174
"2493",2020-04-17,"arkansas",1695,37
"2494",2020-04-17,"california",29398,1050
"2495",2020-04-17,"colorado",9047,389
"2496",2020-04-17,"connecticut",16809,1036
"2497",2020-04-17,"delaware",2323,61
"2498",2020-04-17,"district of columbia",2476,86
"2499",2020-04-17,"florida",24745,725
"2500",2020-04-17,"georgia",16658,661
"2501",2020-04-17,"guam",796,6
"2502",2020-04-17,"hawaii",547,9
"2503",2020-04-17,"idaho",1566,43
"2504",2020-04-17,"illinois",27575,1142
"2505",2020-04-17,"indiana",10154,519
"2506",2020-04-17,"iowa",2332,64
"2507",2020-04-17,"kansas",1731,84
"2508",2020-04-17,"kentucky",2522,140
"2509",2020-04-17,"louisiana",23118,1213
"2510",2020-04-17,"maine",827,29
"2511",2020-04-17,"maryland",11572,425
"2512",2020-04-17,"massachusetts",34402,1404
"2513",2020-04-17,"michigan",29952,2226
"2514",2020-04-17,"minnesota",2071,111
"2515",2020-04-17,"mississippi",3793,140
"2516",2020-04-17,"missouri",5283,184
"2517",2020-04-17,"montana",422,8
"2518",2020-04-17,"nebraska",1216,24
"2519",2020-04-17,"nevada",3524,151
"2520",2020-04-17,"new hampshire",1287,37
"2521",2020-04-17,"new jersey",78467,3840
"2522",2020-04-17,"new mexico",1711,51
"2523",2020-04-17,"new york",229642,12822
"2524",2020-04-17,"north carolina",5859,159
"2525",2020-04-17,"north dakota",439,9
"2526",2020-04-17,"northern mariana islands",14,2
"2527",2020-04-17,"ohio",9107,418
"2528",2020-04-17,"oklahoma",2465,136
"2529",2020-04-17,"oregon",1785,70
"2530",2020-04-17,"pennsylvania",30121,1027
"2531",2020-04-17,"puerto rico",1068,58
"2532",2020-04-17,"rhode island",4177,118
"2533",2020-04-17,"south carolina",4086,116
"2534",2020-04-17,"south dakota",1411,7
"2535",2020-04-17,"tennessee",6438,150
"2536",2020-04-17,"texas",18131,461
"2537",2020-04-17,"utah",2813,23
"2538",2020-04-17,"vermont",779,35
"2539",2020-04-17,"virgin islands",51,2
"2540",2020-04-17,"virginia",7491,238
"2541",2020-04-17,"washington",11445,610
"2542",2020-04-17,"west virginia",776,16
"2543",2020-04-17,"wisconsin",4045,205
"2544",2020-04-17,"wyoming",305,2
"2545",2020-04-18,"alabama",4723,147
"2546",2020-04-18,"alaska",312,7
"2547",2020-04-18,"arizona",4719,181
"2548",2020-04-18,"arkansas",1777,38
"2549",2020-04-18,"california",30829,1146
"2550",2020-04-18,"colorado",9433,409
"2551",2020-04-18,"connecticut",17550,1086
"2552",2020-04-18,"delaware",2538,67
"2553",2020-04-18,"district of columbia",2666,91
"2554",2020-04-18,"florida",25484,747
"2555",2020-04-18,"georgia",17014,670
"2556",2020-04-18,"guam",805,6
"2557",2020-04-18,"hawaii",568,9
"2558",2020-04-18,"idaho",1577,44
"2559",2020-04-18,"illinois",29160,1272
"2560",2020-04-18,"indiana",10641,545
"2561",2020-04-18,"iowa",2513,74
"2562",2020-04-18,"kansas",1820,86
"2563",2020-04-18,"kentucky",2707,145
"2564",2020-04-18,"louisiana",23580,1267
"2565",2020-04-18,"maine",847,32
"2566",2020-04-18,"maryland",12308,463
"2567",2020-04-18,"massachusetts",36372,1560
"2568",2020-04-18,"michigan",30717,2307
"2569",2020-04-18,"minnesota",2213,121
"2570",2020-04-18,"mississippi",3974,152
"2571",2020-04-18,"missouri",5517,194
"2572",2020-04-18,"montana",426,10
"2573",2020-04-18,"nebraska",1348,28
"2574",2020-04-18,"nevada",3626,155
"2575",2020-04-18,"new hampshire",1342,38
"2576",2020-04-18,"new jersey",81420,4070
"2577",2020-04-18,"new mexico",1798,53
"2578",2020-04-18,"new york",236763,13362
"2579",2020-04-18,"north carolina",6140,175
"2580",2020-04-18,"north dakota",528,9
"2581",2020-04-18,"northern mariana islands",14,2
"2582",2020-04-18,"ohio",10222,451
"2583",2020-04-18,"oklahoma",2570,139
"2584",2020-04-18,"oregon",1844,72
"2585",2020-04-18,"pennsylvania",31742,1150
"2586",2020-04-18,"puerto rico",1118,60
"2587",2020-04-18,"rhode island",4491,137
"2588",2020-04-18,"south carolina",4246,119
"2589",2020-04-18,"south dakota",1542,7
"2590",2020-04-18,"tennessee",6637,152
"2591",2020-04-18,"texas",18927,487
"2592",2020-04-18,"utah",2942,25
"2593",2020-04-18,"vermont",803,37
"2594",2020-04-18,"virgin islands",53,3
"2595",2020-04-18,"virginia",8053,258
"2596",2020-04-18,"washington",11802,629
"2597",2020-04-18,"west virginia",825,18
"2598",2020-04-18,"wisconsin",4199,212
"2599",2020-04-18,"wyoming",309,2
"2600",2020-04-19,"alabama",4903,160
"2601",2020-04-19,"alaska",317,7
"2602",2020-04-19,"arizona",4929,188
"2603",2020-04-19,"arkansas",1781,39
"2604",2020-04-19,"california",31544,1176
"2605",2020-04-19,"colorado",9730,421
"2606",2020-04-19,"connecticut",17962,1127
"2607",2020-04-19,"delaware",2538,67
"2608",2020-04-19,"district of columbia",2793,96
"2609",2020-04-19,"florida",26306,773
"2610",2020-04-19,"georgia",17619,682
"2611",2020-04-19,"guam",808,6
"2612",2020-04-19,"hawaii",574,10
"2613",2020-04-19,"idaho",1581,45
"2614",2020-04-19,"illinois",30357,1302
"2615",2020-04-19,"indiana",11210,562
"2616",2020-04-19,"iowa",2915,75
"2617",2020-04-19,"kansas",1898,94
"2618",2020-04-19,"kentucky",2960,149
"2619",2020-04-19,"louisiana",23928,1296
"2620",2020-04-19,"maine",867,34
"2621",2020-04-19,"maryland",12830,486
"2622",2020-04-19,"massachusetts",38077,1706
"2623",2020-04-19,"michigan",31348,2389
"2624",2020-04-19,"minnesota",2356,134
"2625",2020-04-19,"mississippi",4274,159
"2626",2020-04-19,"missouri",5667,196
"2627",2020-04-19,"montana",433,10
"2628",2020-04-19,"nebraska",1474,28
"2629",2020-04-19,"nevada",3741,158
"2630",2020-04-19,"new hampshire",1392,41
"2631",2020-04-19,"new jersey",85301,4202
"2632",2020-04-19,"new mexico",1845,55
"2633",2020-04-19,"new york",242817,13869
"2634",2020-04-19,"north carolina",6493,183
"2635",2020-04-19,"north dakota",585,10
"2636",2020-04-19,"northern mariana islands",14,2
"2637",2020-04-19,"ohio",11602,471
"2638",2020-04-19,"oklahoma",2599,140
"2639",2020-04-19,"oregon",1910,74
"2640",2020-04-19,"pennsylvania",32992,1285
"2641",2020-04-19,"puerto rico",1213,41
"2642",2020-04-19,"rhode island",4706,150
"2643",2020-04-19,"south carolina",4377,120
"2644",2020-04-19,"south dakota",1635,7
"2645",2020-04-19,"tennessee",6845,156
"2646",2020-04-19,"texas",19441,503
"2647",2020-04-19,"utah",3071,27
"2648",2020-04-19,"vermont",812,37
"2649",2020-04-19,"virgin islands",53,3
"2650",2020-04-19,"virginia",8537,277
"2651",2020-04-19,"washington",11805,637
"2652",2020-04-19,"west virginia",890,20
"2653",2020-04-19,"wisconsin",4346,222
"2654",2020-04-19,"wyoming",313,2
"2655",2020-04-20,"alabama",5078,164
"2656",2020-04-20,"alaska",319,7
"2657",2020-04-20,"arizona",5064,191
"2658",2020-04-20,"arkansas",1971,42
"2659",2020-04-20,"california",33862,1223
"2660",2020-04-20,"colorado",10106,448
"2661",2020-04-20,"connecticut",19815,1331
"2662",2020-04-20,"delaware",2745,72
"2663",2020-04-20,"district of columbia",2927,105
"2664",2020-04-20,"florida",27050,822
"2665",2020-04-20,"georgia",18447,767
"2666",2020-04-20,"guam",811,6
"2667",2020-04-20,"hawaii",578,10
"2668",2020-04-20,"idaho",1638,48
"2669",2020-04-20,"illinois",31508,1359
"2670",2020-04-20,"indiana",11686,569
"2671",2020-04-20,"iowa",3175,79
"2672",2020-04-20,"kansas",2031,101
"2673",2020-04-20,"kentucky",3050,155
"2674",2020-04-20,"louisiana",24523,1328
"2675",2020-04-20,"maine",875,35
"2676",2020-04-20,"maryland",13684,516
"2677",2020-04-20,"massachusetts",39643,1809
"2678",2020-04-20,"michigan",31927,2466
"2679",2020-04-20,"minnesota",2470,143
"2680",2020-04-20,"mississippi",4512,169
"2681",2020-04-20,"missouri",5807,201
"2682",2020-04-20,"montana",433,12
"2683",2020-04-20,"nebraska",1648,33
"2684",2020-04-20,"nevada",3830,163
"2685",2020-04-20,"new hampshire",1447,42
"2686",2020-04-20,"new jersey",88806,4377
"2687",2020-04-20,"new mexico",1971,58
"2688",2020-04-20,"new york",247543,14347
"2689",2020-04-20,"north carolina",6764,187
"2690",2020-04-20,"north dakota",627,13
"2691",2020-04-20,"northern mariana islands",14,2
"2692",2020-04-20,"ohio",12919,509
"2693",2020-04-20,"oklahoma",2680,143
"2694",2020-04-20,"oregon",1956,75
"2695",2020-04-20,"pennsylvania",34005,1366
"2696",2020-04-20,"puerto rico",1252,42
"2697",2020-04-20,"rhode island",5090,155
"2698",2020-04-20,"south carolina",4439,124
"2699",2020-04-20,"south dakota",1685,7
"2700",2020-04-20,"tennessee",7015,162
"2701",2020-04-20,"texas",20035,523
"2702",2020-04-20,"utah",3213,28
"2703",2020-04-20,"vermont",816,38
"2704",2020-04-20,"virgin islands",54,3
"2705",2020-04-20,"virginia",8990,300
"2706",2020-04-20,"washington",12191,661
"2707",2020-04-20,"west virginia",908,26
"2708",2020-04-20,"wisconsin",4499,231
"2709",2020-04-20,"wyoming",317,2
"2710",2020-04-21,"alabama",5327,186
"2711",2020-04-21,"alaska",327,7
"2712",2020-04-21,"arizona",5251,213
"2713",2020-04-21,"arkansas",2262,43
"2714",2020-04-21,"california",35844,1316
"2715",2020-04-21,"colorado",10447,484
"2716",2020-04-21,"connecticut",20360,1423
"2717",2020-04-21,"delaware",2931,82
"2718",2020-04-21,"district of columbia",3098,112
"2719",2020-04-21,"florida",27861,866
"2720",2020-04-21,"georgia",19189,810
"2721",2020-04-21,"guam",852,6
"2722",2020-04-21,"hawaii",580,12
"2723",2020-04-21,"idaho",1659,51
"2724",2020-04-21,"illinois",33059,1479
"2725",2020-04-21,"indiana",12097,630
"2726",2020-04-21,"iowa",3641,83
"2727",2020-04-21,"kansas",2115,107
"2728",2020-04-21,"kentucky",3193,172
"2729",2020-04-21,"louisiana",24854,1405
"2730",2020-04-21,"maine",888,36
"2731",2020-04-21,"maryland",14193,584
"2732",2020-04-21,"massachusetts",41199,1961
"2733",2020-04-21,"michigan",32935,2698
"2734",2020-04-21,"minnesota",2567,160
